what,kind,bundleId,bundleVersion,description,time
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1560348120137
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1560348120137
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1560348120137
java.vm.specification.version,sysinfo,,,"1.0",1560348120137
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1560348120137
java.vm.version,sysinfo,,,"19.0-b09",1560348120137
started,bundle,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch",1560348120557
started,bundle,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui",1560348122164
started,bundle,com.altera.sbtgui.core,13.0.0.156,"com.altera.sbtgui.core",1560348122173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348122219
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1560348124249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348125000
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1560348126765
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1560348126766
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1560348126767
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1560348126780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348126944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348133911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348134642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348268431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1560348278252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348279007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348287306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1560348289307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560348290083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348290960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348298432
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560348300544
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560348304521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1560348305547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1560348306039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1560348306073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348310476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348334548
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560348335708
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1560348338941
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1560348345589
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1560348345739
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1560348345821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348345898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348360324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348363343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348364480
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1560348364484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1560348364484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348374794
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560348387032
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560348387058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348387068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348387603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348391007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348395080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348399063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1560348399890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1560348400008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560348400585
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560348403398
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560348404703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1560348406431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560348416503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348449848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348452607
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560348458213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348472078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348488816
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560348490720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560348526424
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560348530259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348532014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348533970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1560348533975
executed,command,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project.commands.bspEditor",1560348537568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348538974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348561632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348562070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348587599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348599245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348602343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348608221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348622806
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1560348627462
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560348630901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560348642230
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560348643627
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560348645638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348646437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348649534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348649773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348655599
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1560348674411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1560348678037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560348680462
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560348681898
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1560348688871
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560348716276
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1560348720295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1560348722060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560348726237
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1560348728080
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1560348728082
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560348729627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348745952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348746987
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1560348749767
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560348765895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348769718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348771530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348794766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348812846
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1560348813703
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560348832799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348852613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348855545
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1560348855553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560348869557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349443986
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560349445765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560349475981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560349487759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560349490582
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560349500077
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560349502242
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560349503784
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1560349503999
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560349505132
executed,command,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui.targetBuildLastCommand",1560349526928
executed,command,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui.targetBuildLastCommand",1560349529181
executed,command,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui.targetBuildLastCommand",1560349531029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349539099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349543681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349548980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349551249
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1560349557586
executed,command,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui.targetBuildCommand",1560349558343
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560349560532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349561252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349563100
executed,command,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui.targetBuildCommand",1560349563103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349566831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349568007
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1560349570313
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560349572298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349575320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349576324
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1560349584433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349591103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349659152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349666153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349667771
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1560349667774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349668938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349669972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349678151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349854207
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560349862700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1560349871016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1560349878871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560349908748
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560349920427
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1560349937303
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560349939683
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560349942069
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560349945924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560349947067
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560349948522
executed,command,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui.targetBuildLastCommand",1560349961316
executed,command,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui.targetBuildLastCommand",1560349966221
executed,command,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui.targetBuildLastCommand",1560349968354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560349975533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560350018053
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560350035980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560350038461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560350042285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560350042307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560350096197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560350098108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560350105284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1560350109914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1560350110130
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560350112481
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1560350120707
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1560350122430
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1560350123606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560350131740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560350132944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560350138419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1560350139572
